(nan, nan)
(0.6908039120971562, 2.386893376562276e-171)
(0.6909391975117601, 1.3911928213188605e-171)
(0.6908965004309218, 1.075994572574142e-171)
(0.6914914187679794, 3.010649943712718e-172)
(0.6913041760261341, 2.9319839961706146e-172)
(0.6908165213868934, 4.613347188457491e-172)
(0.6906598010550573, 4.281693841963288e-172)
(0.6906213132927449, 3.291317136461408e-172)
(0.6908178288481741, 1.737956841990018e-172)
(0.6911093987235549, 7.874812208378336e-173)
(0.6906390360804605, 1.2087000386912346e-172)
(0.6911359908422944, 3.9384235352235586e-173)
(0.691275107215396, 2.275260367876046e-173)
(0.6898062533235103, 1.7333333790909532e-172)
(0.689300717200278, 2.814783273855244e-172)
(0.6888386084782673, 4.263591805311549e-172)
(0.6884005314055771, 6.214360591758773e-172)
(0.6883207294519151, 5.117180816078721e-172)
(0.6882527143485458, 4.135906253979401e-172)
(0.6884272579528566, 2.2694692886598814e-172)
(0.6884476582414203, 1.5925676505328763e-172)
(0.6882674763532953, 1.5404365436584935e-172)
(0.6881499003154677, 1.3483506514266573e-172)
(0.6881760655704054, 9.377904879003645e-173)
(0.6885011273377384, 4.03794431388365e-173)
(0.6886819935717431, 2.1889801233756123e-173)
(0.6886427744446254, 1.6898227666925397e-173)
(0.6886354536504805, 1.2393137564074705e-173)
(0.6881552011997342, 1.945859234032997e-173)
(0.6882415567688919, 1.2281347238465987e-173)
(0.6883979148661624, 6.92238136967082e-174)
(0.6884484203712498, 4.626184255181289e-174)
(0.688387056822874, 3.7033390883555185e-174)
(0.6879903281870573, 5.095356666997979e-174)
(0.6882120991195283, 2.5833108853489815e-174)
(0.6873728634109757, 7.264052634199516e-174)
(0.68717024874003, 7.311822356435601e-174)
(0.6871382896761243, 5.590804022528007e-174)
(0.6867409405357211, 7.707484908025308e-174)
(0.6864896234755039, 8.398156217983775e-174)
(0.6864753761917821, 6.246051765911792e-174)
(0.6873540541502053, 1.0966657721227023e-174)
(0.6874165786199014, 7.194611154079417e-175)
(0.6874959512613262, 4.59178641714844e-175)
(0.687990687836692, 1.4909274483861497e-175)
(0.6887775345404558, 2.9954158541774674e-176)
(0.6891718170605268, 1.1384204111005015e-176)
(0.688802835944312, 1.50926283818628e-176)
(0.6886356434185417, 1.438220542488742e-176)
(0.6888275994770829, 7.610212833535716e-177)
(0.6883405313435278, 1.2255757818843108e-176)
(0.6892361450916051, 2.0415647358112778e-177)
(0.689515203146194, 9.336496729348732e-178)
(0.6890313843449398, 1.5004356394245966e-177)
(0.6892500646775491, 7.579767428683548e-178)
(0.6893190818604683, 4.898398164205851e-178)
(0.6895006698114088, 2.62745712203693e-178)
(0.6893701508195563, 2.36077501917761e-178)
(0.6887300920526584, 4.9250596740940067e-178)
(0.6888352302559236, 3.000019200487971e-178)
(0.6879142807665327, 9.946976285019122e-178)
(0.6873114068163614, 1.9484185385182955e-177)
(0.6874967683585445, 1.0424307051832838e-177)
(0.6878294404351898, 4.36993676818008e-178)
(0.6879034999841465, 2.805398574711701e-178)
(0.688085493896975, 1.505954175460504e-178)
(0.688066607747637, 1.1270613689171765e-178)
(0.6880637418369212, 8.214221206192974e-179)
(0.688061940839192, 5.976143714224776e-179)
(0.6883528264524632, 2.6731809141964123e-179)
(0.6883551351655226, 1.930866973155106e-179)
(0.6877556598605747, 3.7952127641243656e-179)
(0.6869561574268738, 1.0384492508039528e-178)
(0.6872150704690774, 4.908618525541333e-179)
(0.6872850713954085, 3.1730091729533326e-179)
(0.6877481214951779, 1.0656647078214762e-179)
(0.6881038351231826, 4.270683647507128e-180)
(0.6889169648557785, 7.938232886617346e-181)
(0.6894415868284155, 2.3820594789425424e-181)
(0.6893989309156284, 1.8531459740442338e-181)
(0.6893906381653603, 1.3607376949890892e-181)
(0.6894369295447175, 9.113493447055279e-182)
(0.689671357128683, 4.442127434553635e-182)
(0.6898514951089808, 2.3711080653687578e-182)
(0.6899248024097202, 1.5156167748622704e-182)
(0.6906542946437836, 3.1798031525056225e-183)
(0.6906964571762292, 2.139593633356171e-183)
(0.6911221616391593, 7.487379360473377e-184)
(0.6911474992319804, 5.180344555538184e-184)
(0.6912710995273935, 3.0298950174404955e-184)
(0.6913876076125947, 1.7929970531670378e-184)
(0.6914094491549968, 1.2473627552628465e-184)
(0.6912052763839267, 1.2781434184796976e-184)
(0.6914031601406708, 6.576193053008436e-185)
(0.6919078802014785, 1.994863833588e-185)
(0.6925178279411787, 5.03070760113665e-186)
(0.6921601642407446, 6.725943413949156e-186)
(0.691885257269229, 7.797203823518969e-186)
(0.691524219556758, 1.0487483044449278e-185)
(0.6914897761225705, 8.036104099093857e-186)
(0.6910950556705577, 1.1459995927826517e-185)
(0.6904880100059521, 2.3547343566469315e-185)
(0.69101194478599, 6.904085653390796e-186)
(0.6906711645796618, 8.979472676574068e-186)
(0.6905032164280633, 8.671501517892208e-186)
(0.6905024868357172, 6.277850613289387e-186)
(0.6905000976249961, 4.55798508110545e-186)
(0.6906466511390559, 2.5582968589866887e-186)
(0.6904310323435724, 2.6851601724385516e-186)
(0.6908112602470937, 1.0053437977388785e-186)
(0.6906635619885014, 9.386213021505977e-187)
(0.6907078553119923, 6.283600652055324e-187)
(0.6910022634920044, 2.723943618848732e-187)
(0.691398615870942, 9.873584244837853e-188)
(0.691574360182866, 5.2484103380851816e-188)
(0.6913411778702826, 5.692504804869157e-188)
(0.6921428752272811, 1.0121615330988597e-188)
(0.6921643042277691, 7.033430687586755e-189)
(0.6921417933156961, 5.278752902271597e-189)
(0.691933523387898, 5.48852921811637e-189)
(0.6915371948450821, 7.93688972648807e-189)
(0.6921095773187266, 2.098040342407985e-189)
(0.6924101415140496, 8.918927930171167e-190)
(0.6928228437485567, 3.1061334403144135e-190)
(0.6928146005034475, 2.2718611933635193e-190)
(0.6929706663331753, 1.2426431002893448e-190)
(0.6933576839396676, 4.510938230994674e-191)
(0.6937543458224062, 1.6062731786387164e-191)
(0.6928736993589668, 5.5240812762800074e-191)
(0.6927766229382688, 4.7297475908017134e-191)
(0.6926969299533938, 3.9274163908768944e-191)
(0.6928580093575187, 2.1271037973922675e-191)
(0.6926615605347255, 2.1737766521144298e-191)
(0.6927083354652643, 1.442219881403999e-191)
(0.6929258518445838, 7.059541237519321e-192)
(0.691941925092848, 2.9281285562382196e-191)
(0.6918006699595156, 2.715687285875526e-191)
(0.6905566622417187, 1.7772466266166424e-190)
(0.6909468989404436, 6.439455235054158e-191)
(0.6908999155861337, 5.057610497961391e-191)
(0.6909492844428745, 3.3485006898558056e-191)
(0.6914577144437484, 9.80058865748026e-192)
(0.6914387406360527, 7.320695596313376e-192)
(0.6912529802210695, 7.36033083615382e-192)
(0.6915659670066387, 3.0427534089969415e-192)
(0.6920942829671616, 8.544705225542852e-193)
(0.6918427281166213, 9.671553557406845e-193)
(0.6923253342997199, 2.9397167006932103e-193)
(0.6928117310316477, 8.848153342333024e-194)
(0.6932957650142094, 2.6664253387922797e-194)
(0.693666606360335, 9.83053377486828e-195)
(0.6938721543147569, 4.879426607688731e-195)
(0.6936405638687484, 5.342608391504602e-195)
(0.6936526850696978, 3.7634230345863595e-195)
(0.6939075110212345, 1.7068608326809606e-195)
(0.6941193490502489, 8.360773026844483e-196)
(0.6940132434567952, 7.296982632131514e-196)
(0.6940889281214613, 4.575860314257498e-196)
(0.6942935158627402, 2.2680984082512386e-196)
(0.6946465603766347, 8.564701103273804e-197)
(0.6946622258333193, 5.984857671173776e-197)
(0.6949075011276861, 2.7466520529732304e-197)
(0.6949135646607669, 1.9525676225216142e-197)
(0.6949508320974384, 1.3108072672489662e-197)
(0.694941147147557, 9.59105178621386e-198)
(0.695286524204453, 3.6532667308187344e-198)
(0.6951431588541572, 3.4174621886458094e-198)
(0.6954381379719133, 1.426030694507822e-198)
(0.6955369571060166, 8.535788017294628e-199)
(0.6954501642531125, 7.196562275291234e-199)
(0.695462659233663, 5.051383318374918e-199)
(0.6956131562652557, 2.7466345861633455e-199)
(0.6953574119871638, 3.1666515626121653e-199)
(0.6955633120332724, 1.553643965929288e-199)
(0.6963492021446697, 2.592429910847753e-200)
(0.694943394112092, 2.528022692518001e-199)
